date,channel,paid_customers,mrr
2025-11-04,Direct,0,0
2025-11-04,Partner,1,400
2025-11-05,Organic,6,1320
2025-11-05,Google,4,880
2025-11-05,LinkedIn,4,1400
2025-11-05,Facebook,0,0
2025-11-05,Referral,0,0
2025-11-05,Email,1,240
2025-11-05,Direct,1,250
2025-11-05,Partner,1,400
2025-11-06,Organic,6,1320
2025-11-06,Google,2,440
2025-11-06,LinkedIn,0,0
2025-11-06,Facebook,1,180
2025-11-06,Referral,4,1200
2025-11-06,Email,2,480
2025-11-06,Direct,0,0
2025-11-06,Partner,1,400
2025-11-07,Organic,6,1320
2025-11-07,Google,3,660
2025-11-07,LinkedIn,5,1750
2025-11-07,Facebook,2,360
2025-11-07,Referral,5,1500
2025-11-07,Email,2,480
2025-11-07,Direct,2,500
2025-11-07,Partner,1,400
2025-11-08,Organic,5,1100
2025-11-08,Google,4,880
2025-11-08,LinkedIn,8,2800
2025-11-08,Facebook,1,180
2025-11-08,Referral,0,0
2025-11-08,Email,3,720
2025-11-08,Direct,1,250
2025-11-08,Partner,2,800
2025-11-09,Organic,8,1760
2025-11-09,Google,3,660
2025-11-09,LinkedIn,1,350
2025-11-09,Facebook,1,180
2025-11-09,Referral,0,0
2025-11-09,Email,3,720
2025-11-09,Direct,1,250
2025-11-09,Partner,4,1600
2025-11-10,Organic,5,1100
2025-11-10,Google,4,880
2025-11-10,LinkedIn,1,350
2025-11-10,Facebook,0,0
2025-11-10,Referral,6,1800
2025-11-10,Email,2,480
2025-11-10,Direct,2,500
2025-11-10,Partner,1,400
2025-11-11,Organic,8,1760
2025-11-11,Google,3,660
2025-11-11,LinkedIn,0,0
2025-11-11,Facebook,1,180
2025-11-11,Referral,1,300
2025-11-11,Email,0,0
2025-11-11,Direct,0,0
2025-11-11,Partner,3,1200
2025-11-12,Organic,8,1760
2025-11-12,Google,2,440
2025-11-12,LinkedIn,2,700
2025-11-12,Facebook,1,180
2025-11-12,Referral,6,1800
2025-11-12,Email,1,240
2025-11-12,Direct,0,0
2025-11-12,Partner,1,400
2025-11-13,Organic,6,1320
2025-11-13,Google,3,660
2025-11-13,LinkedIn,4,1400
2025-11-13,Facebook,0,0
2025-11-13,Referral,3,900
2025-11-13,Email,3,720
2025-11-13,Direct,0,0
2025-11-13,Partner,1,400
2025-11-14,Organic,6,1320
2025-11-14,Google,3,660
2025-11-14,LinkedIn,5,1750
2025-11-14,Facebook,1,180
2025-11-14,Referral,1,300
2025-11-14,Email,2,480
2025-11-14,Direct,1,250
2025-11-14,Partner,2,800
2025-11-15,Organic,7,1540
2025-11-15,Google,3,660
2025-11-15,LinkedIn,3,1050
2025-11-15,Facebook,1,180
2025-11-15,Referral,6,1800
2025-11-15,Email,3,720
2025-11-15,Direct,1,250
2025-11-15,Partner,4,1600
2025-11-16,Organic,5,1100
2025-11-16,Google,4,880
2025-11-16,LinkedIn,1,350
2025-11-16,Facebook,1,180
2025-11-16,Referral,4,1200
2025-11-16,Email,0,0
2025-11-16,Direct,1,250
2025-11-16,Partner,1,400
2025-11-17,Organic,8,1760
2025-11-17,Google,4,880
2025-11-17,LinkedIn,6,2100
2025-11-17,Facebook,0,0
2025-11-17,Referral,3,900
2025-11-17,Email,1,240
2025-11-17,Direct,0,0
2025-11-17,Partner,4,1600
2025-11-18,Organic,9,1980
2025-11-18,Google,3,660
2025-11-18,LinkedIn,1,350
2025-11-18,Facebook,0,0
2025-11-18,Referral,1,300
2025-11-18,Email,2,480
2025-11-18,Direct,1,250
2025-11-18,Partner,4,1600
2025-11-19,Organic,5,1100
2025-11-19,Google,3,660
2025-11-19,LinkedIn,3,1050
2025-11-19,Facebook,0,0
2025-11-19,Referral,4,1200
2025-11-19,Email,3,720
2025-11-19,Direct,0,0
2025-11-19,Partner,1,400
2025-11-20,Organic,6,1320
2025-11-20,Google,4,880
2025-11-20,LinkedIn,0,0
2025-11-20,Facebook,1,180
2025-11-20,Referral,1,300
2025-11-20,Email,3,720
2025-11-20,Direct,0,0
2025-11-20,Partner,1,400
2025-11-21,Organic,7,1540
2025-11-21,Google,4,880
2025-11-21,LinkedIn,3,1050
2025-11-21,Facebook,1,180
2025-11-21,Referral,5,1500
2025-11-21,Email,0,0
2025-11-21,Direct,0,0
2025-11-21,Partner,1,400
2025-11-22,Organic,7,1540
2025-11-22,Google,4,880
2025-11-22,LinkedIn,6,2100
2025-11-22,Facebook,1,180
2025-11-22,Referral,4,1200
2025-11-22,Email,0,0
2025-11-22,Direct,0,0
2025-11-22,Partner,1,400
2025-11-23,Organic,5,1100
2025-11-23,Google,4,880
2025-11-23,LinkedIn,0,0
2025-11-23,Facebook,1,180
2025-11-23,Referral,2,600
2025-11-23,Email,4,960
2025-11-23,Direct,2,500
2025-11-23,Partner,2,800
2025-11-24,Organic,6,1320
2025-11-24,Google,4,880
2025-11-24,LinkedIn,0,0
2025-11-24,Facebook,0,0
2025-11-24,Referral,3,900
2025-11-24,Email,2,480
2025-11-24,Direct,1,250
2025-11-24,Partner,1,400
2025-11-25,Organic,4,880
2025-11-25,Google,2,440
2025-11-25,LinkedIn,4,1400
2025-11-25,Facebook,1,180
2025-11-25,Referral,5,1500
2025-11-25,Email,0,0
2025-11-25,Direct,2,500
2025-11-25,Partner,1,400
2025-11-26,Organic,7,1540
2025-11-26,Google,3,660
2025-11-26,LinkedIn,4,1400
2025-11-26,Facebook,1,180
2025-11-26,Referral,0,0
2025-11-26,Email,1,240
2025-11-26,Direct,0,0
2025-11-26,Partner,6,2400
2025-11-27,Organic,5,1100
2025-11-27,Google,4,880
2025-11-27,LinkedIn,4,1400
2025-11-27,Facebook,1,180
2025-11-27,Referral,6,1800
2025-11-27,Email,3,720
2025-11-27,Direct,3,750
2025-11-27,Partner,1,400
2025-11-28,Organic,6,1320
2025-11-28,Google,2,440
2025-11-28,LinkedIn,1,350
2025-11-28,Facebook,1,180
2025-11-28,Referral,4,1200
2025-11-28,Email,0,0
2025-11-28,Direct,2,500
2025-11-28,Partner,1,400
2025-11-29,Organic,7,1540
2025-11-29,Google,4,880
2025-11-29,LinkedIn,9,3150
2025-11-29,Facebook,1,180
2025-11-29,Referral,2,600
2025-11-29,Email,1,240
2025-11-29,Direct,0,0
2025-11-29,Partner,5,2000
2025-11-30,Organic,7,1540
2025-11-30,Google,3,660
2025-11-30,LinkedIn,0,0
2025-11-30,Facebook,1,180
2025-11-30,Referral,1,300
2025-11-30,Email,2,480
2025-11-30,Direct,0,0
2025-11-30,Partner,5,2000
2025-12-01,Organic,5,1100
2025-12-01,Google,3,660
2025-12-01,LinkedIn,4,1400
2025-12-01,Facebook,0,0
2025-12-01,Referral,3,900
2025-12-01,Email,3,720
2025-12-01,Direct,0,0
2025-12-01,Partner,4,1600
2025-12-02,Organic,5,1100
2025-12-02,Google,3,660
2025-12-02,LinkedIn,2,700
2025-12-02,Facebook,1,180
2025-12-02,Referral,4,1200
2025-12-02,Email,0,0
2025-12-02,Direct,0,0
2025-12-02,Partner,1,400
2025-12-03,Organic,5,1100
2025-12-03,Google,4,880
2025-12-03,LinkedIn,1,350
2025-12-03,Facebook,1,180
2025-12-03,Referral,2,600
2025-12-03,Email,0,0
2025-12-03,Direct,1,250
2025-12-03,Partner,7,2800
2025-12-04,Organic,6,1320
2025-12-04,Google,2,440
2025-12-04,LinkedIn,8,2800
2025-12-04,Facebook,0,0
2025-12-04,Referral,5,1500
2025-12-04,Email,3,720
2025-12-04,Direct,0,0
2025-12-04,Partner,4,1600
2025-12-05,Organic,7,1540
2025-12-05,Google,2,440
2025-12-05,LinkedIn,0,0
2025-12-05,Facebook,0,0
2025-12-05,Referral,3,900
2025-12-05,Email,0,0
2025-12-05,Direct,1,250
2025-12-05,Partner,1,400
2025-12-06,Organic,7,1540
2025-12-06,Google,3,660
2025-12-06,LinkedIn,1,350
2025-12-06,Facebook,1,180
2025-12-06,Referral,1,300
2025-12-06,Email,0,0
2025-12-06,Direct,0,0
2025-12-06,Partner,8,3200
2025-12-07,Organic,8,1760
2025-12-07,Google,3,660
2025-12-07,LinkedIn,7,2450
2025-12-07,Facebook,0,0
2025-12-07,Referral,5,1500
2025-12-07,Email,0,0
2025-12-07,Direct,0,0
2025-12-07,Partner,4,1600
2025-12-08,Organic,4,880
2025-12-08,Google,2,440
2025-12-08,LinkedIn,0,0
2025-12-08,Facebook,1,180
2025-12-08,Referral,0,0
2025-12-08,Email,3,720
2025-12-08,Direct,0,0
2025-12-08,Partner,1,400
2025-12-09,Organic,7,1540
2025-12-09,Google,2,440
2025-12-09,LinkedIn,3,1050
2025-12-09,Facebook,1,180
2025-12-09,Referral,7,2100
2025-12-09,Email,4,960
2025-12-09,Direct,1,250
2025-12-09,Partner,2,800
2025-12-10,Organic,6,1320
2025-12-10,Google,4,880
2025-12-10,LinkedIn,9,3150
2025-12-10,Facebook,1,180
2025-12-10,Referral,1,300
2025-12-10,Email,3,720
2025-12-10,Direct,0,0
2025-12-10,Partner,5,2000
2025-12-11,Organic,6,1320
2025-12-11,Google,4,880
2025-12-11,LinkedIn,4,1400
2025-12-11,Facebook,1,180
2025-12-11,Referral,6,1800
2025-12-11,Email,0,0
2025-12-11,Direct,1,250
2025-12-11,Partner,4,1600
2025-12-12,Organic,7,1540
2025-12-12,Google,1,220
2025-12-12,LinkedIn,5,1750
2025-12-12,Facebook,2,360
2025-12-12,Referral,1,300
2025-12-12,Email,0,0
2025-12-12,Direct,1,250
2025-12-12,Partner,1,400
2025-12-13,Organic,4,880
2025-12-13,Google,3,660
2025-12-13,LinkedIn,0,0
2025-12-13,Facebook,0,0
2025-12-13,Referral,3,900
2025-12-13,Email,3,720
2025-12-13,Direct,0,0
2025-12-13,Partner,1,400
2025-12-14,Organic,8,1760
2025-12-14,Google,3,660
2025-12-14,LinkedIn,2,700
2025-12-14,Facebook,0,0
2025-12-14,Referral,0,0
2025-12-14,Email,0,0
2025-12-14,Direct,0,0
2025-12-14,Partner,7,2800
2025-12-15,Organic,5,1100
2025-12-15,Google,4,880
2025-12-15,LinkedIn,2,700
2025-12-15,Facebook,1,180
2025-12-15,Referral,0,0
2025-12-15,Email,0,0
2025-12-15,Direct,2,500
2025-12-15,Partner,1,400
2025-12-16,Organic,7,1540
2025-12-16,Google,3,660
2025-12-16,LinkedIn,3,1050
2025-12-16,Facebook,0,0
2025-12-16,Referral,5,1500
2025-12-16,Email,2,480
2025-12-16,Direct,0,0
2025-12-16,Partner,5,2000
2025-12-17,Organic,5,1100
2025-12-17,Google,4,880
2025-12-17,LinkedIn,0,0
2025-12-17,Facebook,2,360
2025-12-17,Referral,2,600
2025-12-17,Email,0,0
2025-12-17,Direct,1,250
2025-12-17,Partner,4,1600
2025-12-18,Organic,6,1320
2025-12-18,Google,3,660
2025-12-18,LinkedIn,2,700
2025-12-18,Facebook,0,0
2025-12-18,Referral,6,1800
2025-12-18,Email,0,0
2025-12-18,Direct,1,250
2025-12-18,Partner,4,1600
2025-12-19,Organic,5,1100
2025-12-19,Google,3,660
2025-12-19,LinkedIn,1,350
2025-12-19,Facebook,1,180
2025-12-19,Referral,4,1200
2025-12-19,Email,0,0
2025-12-19,Direct,1,250
2025-12-19,Partner,4,1600
2025-12-20,Organic,6,1320
2025-12-20,Google,2,440
2025-12-20,LinkedIn,7,2450
2025-12-20,Facebook,0,0
2025-12-20,Referral,3,900
2025-12-20,Email,0,0
2025-12-20,Direct,1,250
2025-12-20,Partner,4,1600
2025-12-21,Organic,5,1100
2025-12-21,Google,4,880
2025-12-21,LinkedIn,2,700
2025-12-21,Facebook,0,0
2025-12-21,Referral,3,900
2025-12-21,Email,1,240
2025-12-21,Direct,1,250
2025-12-21,Partner,6,2400
2025-12-22,Organic,5,1100
2025-12-22,Google,3,660
2025-12-22,LinkedIn,0,0
2025-12-22,Facebook,0,0
2025-12-22,Referral,4,1200
2025-12-22,Email,1,240
2025-12-22,Direct,1,250
2025-12-22,Partner,2,800
2025-12-23,Organic,5,1100
2025-12-23,Google,2,440
2025-12-23,LinkedIn,5,1750
2025-12-23,Facebook,0,0
2025-12-23,Referral,6,1800
2025-12-23,Email,0,0
2025-12-23,Direct,1,250
2025-12-23,Partner,7,2800
2025-12-24,Organic,7,1540
2025-12-24,Google,3,660
2025-12-24,LinkedIn,3,1050
2025-12-24,Facebook,1,180
2025-12-24,Referral,5,1500
2025-12-24,Email,0,0
2025-12-24,Direct,1,250
2025-12-24,Partner,1,400
2025-12-25,Organic,8,1760
2025-12-25,Google,4,880
2025-12-25,LinkedIn,6,2100
2025-12-25,Facebook,1,180
2025-12-25,Referral,4,1200
2025-12-25,Email,0,0
2025-12-25,Direct,1,250
2025-12-25,Partner,1,400
2025-12-26,Organic,6,1320
2025-12-26,Google,2,440
2025-12-26,LinkedIn,2,700
2025-12-26,Facebook,1,180
2025-12-26,Referral,4,1200
2025-12-26,Email,2,480
2025-12-26,Direct,1,250
2025-12-26,Partner,2,800
2025-12-27,Organic,7,1540
2025-12-27,Google,3,660
2025-12-27,LinkedIn,1,350
2025-12-27,Facebook,1,180
2025-12-27,Referral,0,0
2025-12-27,Email,1,240
2025-12-27,Direct,2,500
2025-12-27,Partner,4,1600
2025-12-28,Organic,5,1100
2025-12-28,Google,3,660
2025-12-28,LinkedIn,6,2100
2025-12-28,Facebook,0,0
2025-12-28,Referral,2,600
2025-12-28,Email,1,240
2025-12-28,Direct,1,250
2025-12-28,Partner,4,1600
2025-12-29,Organic,7,1540
2025-12-29,Google,3,660
2025-12-29,LinkedIn,4,1400
2025-12-29,Facebook,0,0
2025-12-29,Referral,5,1500
2025-12-29,Email,0,0
2025-12-29,Direct,1,250
2025-12-29,Partner,2,800
2025-12-30,Organic,7,1540
2025-12-30,Google,3,660
2025-12-30,LinkedIn,7,2450
2025-12-30,Facebook,1,180
2025-12-30,Referral,1,300
2025-12-30,Email,0,0
2025-12-30,Direct,0,0
2025-12-30,Partner,1,400
2025-12-31,Organic,5,1100
2025-12-31,Google,4,880
2025-12-31,LinkedIn,3,1050
2025-12-31,Facebook,0,0
2025-12-31,Referral,2,600
2025-12-31,Email,1,240
2025-12-31,Direct,0,0
2025-12-31,Partner,2,800
