date,channel,device,country,visitors
2025-04-08,Organic,Desktop,Germany,799
2025-04-08,Google,Tablet,USA,863
2025-04-08,LinkedIn,Desktop,Australia,50
2025-04-08,Facebook,Desktop,India,661
2025-04-08,Referral,Desktop,Germany,317
2025-04-08,Email,Desktop,Australia,280
2025-04-08,Direct,Desktop,India,50
2025-04-08,Partner,Mobile,Germany,359
2025-04-09,Organic,Mobile,USA,926
2025-04-09,Google,Desktop,UK,552
2025-04-09,LinkedIn,Desktop,UK,292
2025-04-09,Facebook,Mobile,Germany,399
2025-04-09,Referral,Tablet,Germany,54
2025-04-09,Email,Desktop,India,65
2025-04-09,Direct,Desktop,India,103
2025-04-09,Partner,Desktop,India,50
2025-04-10,Organic,Desktop,Germany,778
2025-04-10,Google,Mobile,USA,651
2025-04-10,LinkedIn,Desktop,Australia,328
2025-04-10,Facebook,Mobile,India,253
2025-04-10,Referral,Desktop,Germany,322
2025-04-10,Email,Desktop,UK,50
2025-04-10,Direct,Desktop,USA,222
2025-04-10,Partner,Desktop,Australia,118
2025-04-11,Organic,Mobile,UK,916
2025-04-11,Google,Mobile,India,610
2025-04-11,LinkedIn,Desktop,Australia,60
2025-04-11,Facebook,Desktop,Australia,553
2025-04-11,Referral,Desktop,USA,374
2025-04-11,Email,Desktop,UK,58
2025-04-11,Direct,Desktop,Germany,83
2025-04-11,Partner,Mobile,USA,175
2025-04-12,Organic,Desktop,USA,919
2025-04-12,Google,Desktop,UK,463
2025-04-12,LinkedIn,Desktop,USA,184
2025-04-12,Facebook,Mobile,Australia,431
2025-04-12,Referral,Desktop,Germany,273
2025-04-12,Email,Desktop,India,50
2025-04-12,Direct,Tablet,India,50
2025-04-12,Partner,Mobile,Germany,50
2025-04-13,Organic,Desktop,UK,1034
2025-04-13,Google,Desktop,USA,738
2025-04-13,LinkedIn,Mobile,USA,653
2025-04-13,Facebook,Desktop,USA,409
2025-04-13,Referral,Desktop,Germany,274
2025-04-13,Email,Mobile,USA,221
2025-04-13,Direct,Mobile,Germany,279
2025-04-13,Partner,Desktop,Germany,239
2025-04-14,Organic,Mobile,Germany,902
2025-04-14,Google,Mobile,Germany,544
2025-04-14,LinkedIn,Mobile,USA,50
2025-04-14,Facebook,Desktop,Germany,522
2025-04-14,Referral,Desktop,India,206
2025-04-14,Email,Mobile,Australia,59
2025-04-14,Direct,Desktop,India,183
2025-04-14,Partner,Desktop,UK,309
2025-04-15,Organic,Mobile,India,926
2025-04-15,Google,Mobile,India,732
2025-04-15,LinkedIn,Mobile,Germany,440
2025-04-15,Facebook,Desktop,Germany,244
2025-04-15,Referral,Mobile,India,326
2025-04-15,Email,Mobile,UK,282
2025-04-15,Direct,Desktop,Australia,50
2025-04-15,Partner,Desktop,USA,88
2025-04-16,Organic,Mobile,UK,647
2025-04-16,Google,Mobile,USA,553
2025-04-16,LinkedIn,Mobile,India,140
2025-04-16,Facebook,Mobile,UK,372
2025-04-16,Referral,Desktop,Germany,50
2025-04-16,Email,Desktop,India,171
2025-04-16,Direct,Desktop,Australia,198
2025-04-16,Partner,Mobile,UK,142
2025-04-17,Organic,Mobile,India,1066
2025-04-17,Google,Mobile,Germany,750
2025-04-17,LinkedIn,Desktop,Germany,50
2025-04-17,Facebook,Mobile,India,490
2025-04-17,Referral,Mobile,UK,86
2025-04-17,Email,Desktop,USA,119
2025-04-17,Direct,Desktop,Australia,247
2025-04-17,Partner,Mobile,Australia,50
2025-04-18,Organic,Tablet,USA,1038
2025-04-18,Google,Desktop,Australia,851
2025-04-18,LinkedIn,Desktop,USA,50
2025-04-18,Facebook,Mobile,Australia,260
2025-04-18,Referral,Mobile,Australia,510
2025-04-18,Email,Desktop,Australia,119
2025-04-18,Direct,Desktop,Germany,50
2025-04-18,Partner,Mobile,Germany,111
2025-04-19,Organic,Desktop,UK,1036
2025-04-19,Google,Mobile,UK,635
2025-04-19,LinkedIn,Mobile,UK,140
2025-04-19,Facebook,Desktop,Australia,219
2025-04-19,Referral,Mobile,USA,196
2025-04-19,Email,Mobile,USA,50
2025-04-19,Direct,Desktop,India,136
2025-04-19,Partner,Mobile,India,454
2025-04-20,Organic,Desktop,UK,738
2025-04-20,Google,Desktop,Australia,516
2025-04-20,LinkedIn,Mobile,Germany,284
2025-04-20,Facebook,Desktop,UK,420
2025-04-20,Referral,Desktop,Australia,97
2025-04-20,Email,Desktop,India,189
2025-04-20,Direct,Desktop,UK,230
2025-04-20,Partner,Desktop,Australia,226
2025-04-21,Organic,Desktop,India,964
2025-04-21,Google,Desktop,USA,858
2025-04-21,LinkedIn,Mobile,UK,411
2025-04-21,Facebook,Desktop,India,603
2025-04-21,Referral,Desktop,UK,151
2025-04-21,Email,Mobile,Australia,164
2025-04-21,Direct,Desktop,USA,369
2025-04-21,Partner,Mobile,Australia,50
2025-04-22,Organic,Desktop,India,931
2025-04-22,Google,Mobile,India,626
2025-04-22,LinkedIn,Tablet,Germany,277
2025-04-22,Facebook,Desktop,India,463
2025-04-22,Referral,Desktop,UK,306
2025-04-22,Email,Mobile,Germany,50
2025-04-22,Direct,Mobile,India,252
2025-04-22,Partner,Desktop,Australia,101
2025-04-23,Organic,Desktop,Germany,944
2025-04-23,Google,Mobile,USA,562
2025-04-23,LinkedIn,Desktop,USA,321
2025-04-23,Facebook,Desktop,UK,397
2025-04-23,Referral,Desktop,Germany,384
2025-04-23,Email,Desktop,UK,194
2025-04-23,Direct,Mobile,India,95
2025-04-23,Partner,Mobile,Australia,95
2025-04-24,Organic,Desktop,USA,920
2025-04-24,Google,Mobile,USA,575
2025-04-24,LinkedIn,Desktop,UK,286
2025-04-24,Facebook,Mobile,Australia,508
2025-04-24,Referral,Desktop,India,204
2025-04-24,Email,Mobile,UK,129
2025-04-24,Direct,Mobile,UK,374
2025-04-24,Partner,Desktop,Australia,141
2025-04-25,Organic,Mobile,UK,736
2025-04-25,Google,Desktop,USA,444
2025-04-25,LinkedIn,Desktop,Germany,193
2025-04-25,Facebook,Desktop,India,890
2025-04-25,Referral,Desktop,USA,176
2025-04-25,Email,Mobile,India,144
2025-04-25,Direct,Mobile,USA,122
2025-04-25,Partner,Mobile,Germany,137
2025-04-26,Organic,Desktop,Germany,950
2025-04-26,Google,Desktop,Australia,608
2025-04-26,LinkedIn,Desktop,Germany,270
2025-04-26,Facebook,Desktop,Australia,488
2025-04-26,Referral,Desktop,UK,84
2025-04-26,Email,Mobile,Australia,114
2025-04-26,Direct,Desktop,Germany,373
2025-04-26,Partner,Desktop,Germany,253
2025-04-27,Organic,Desktop,Australia,896
2025-04-27,Google,Mobile,USA,672
2025-04-27,LinkedIn,Desktop,Australia,117
2025-04-27,Facebook,Desktop,Germany,329
2025-04-27,Referral,Mobile,India,50
2025-04-27,Email,Desktop,UK,60
2025-04-27,Direct,Mobile,India,174
2025-04-27,Partner,Desktop,UK,50
2025-04-28,Organic,Desktop,India,895
2025-04-28,Google,Desktop,India,650
2025-04-28,LinkedIn,Mobile,UK,404
2025-04-28,Facebook,Mobile,USA,150
2025-04-28,Referral,Desktop,Germany,104
2025-04-28,Email,Desktop,Australia,50
2025-04-28,Direct,Desktop,USA,189
2025-04-28,Partner,Desktop,Germany,50
2025-04-29,Organic,Mobile,USA,795
2025-04-29,Google,Desktop,Germany,668
2025-04-29,LinkedIn,Desktop,UK,342
2025-04-29,Facebook,Mobile,USA,132
2025-04-29,Referral,Mobile,Australia,243
2025-04-29,Email,Desktop,India,263
2025-04-29,Direct,Mobile,Australia,368
2025-04-29,Partner,Desktop,Australia,174
2025-04-30,Organic,Desktop,USA,932
2025-04-30,Google,Mobile,USA,910
2025-04-30,LinkedIn,Mobile,UK,242
2025-04-30,Facebook,Tablet,Germany,430
2025-04-30,Referral,Desktop,USA,167
2025-04-30,Email,Mobile,USA,145
2025-04-30,Direct,Desktop,Australia,168
2025-04-30,Partner,Desktop,India,101
2025-05-01,Organic,Desktop,India,1189
2025-05-01,Google,Mobile,UK,644
2025-05-01,LinkedIn,Desktop,Germany,321
2025-05-01,Facebook,Desktop,Germany,396
2025-05-01,Referral,Desktop,India,292
2025-05-01,Email,Desktop,Australia,342
2025-05-01,Direct,Desktop,Germany,443
2025-05-01,Partner,Tablet,USA,50
2025-05-02,Organic,Mobile,UK,1243
2025-05-02,Google,Desktop,UK,730
2025-05-02,LinkedIn,Desktop,USA,179
2025-05-02,Facebook,Desktop,India,441
2025-05-02,Referral,Desktop,UK,167
2025-05-02,Email,Mobile,USA,182
2025-05-02,Direct,Mobile,India,374
2025-05-02,Partner,Desktop,India,162
2025-05-03,Organic,Mobile,USA,788
2025-05-03,Google,Desktop,UK,593
2025-05-03,LinkedIn,Desktop,Germany,421
2025-05-03,Facebook,Mobile,Australia,294
2025-05-03,Referral,Mobile,USA,248
2025-05-03,Email,Desktop,Germany,60
2025-05-03,Direct,Desktop,Germany,136
2025-05-03,Partner,Mobile,Australia,134
2025-05-04,Organic,Mobile,UK,777
2025-05-04,Google,Desktop,Germany,492
2025-05-04,LinkedIn,Desktop,USA,484
2025-05-04,Facebook,Desktop,Australia,802
2025-05-04,Referral,Mobile,UK,50
2025-05-04,Email,Desktop,UK,50
2025-05-04,Direct,Mobile,India,236
2025-05-04,Partner,Desktop,USA,200
2025-05-05,Organic,Desktop,Germany,907
2025-05-05,Google,Desktop,Australia,721
2025-05-05,LinkedIn,Desktop,Germany,231
2025-05-05,Facebook,Desktop,USA,435
2025-05-05,Referral,Tablet,USA,418
2025-05-05,Email,Desktop,Australia,107
2025-05-05,Direct,Tablet,Germany,381
2025-05-05,Partner,Desktop,Germany,181
2025-05-06,Organic,Mobile,UK,638
2025-05-06,Google,Desktop,India,600
2025-05-06,LinkedIn,Mobile,India,361
2025-05-06,Facebook,Mobile,India,748
2025-05-06,Referral,Mobile,Australia,203
2025-05-06,Email,Desktop,Germany,167
2025-05-06,Direct,Desktop,Australia,216
2025-05-06,Partner,Desktop,UK,167
2025-05-07,Organic,Desktop,Germany,626
2025-05-07,Google,Tablet,Australia,546
2025-05-07,LinkedIn,Desktop,Australia,184
2025-05-07,Facebook,Desktop,UK,591
2025-05-07,Referral,Tablet,Germany,347
2025-05-07,Email,Desktop,India,142
2025-05-07,Direct,Desktop,Australia,95
2025-05-07,Partner,Mobile,India,140
2025-05-08,Organic,Desktop,Germany,755
2025-05-08,Google,Mobile,Australia,564
2025-05-08,LinkedIn,Desktop,Australia,220
2025-05-08,Facebook,Mobile,India,395
2025-05-08,Referral,Desktop,Germany,61
2025-05-08,Email,Mobile,USA,50
2025-05-08,Direct,Desktop,India,503
2025-05-08,Partner,Desktop,USA,236
2025-05-09,Organic,Mobile,Germany,907
2025-05-09,Google,Mobile,USA,533
2025-05-09,LinkedIn,Mobile,UK,416
2025-05-09,Facebook,Desktop,USA,527
2025-05-09,Referral,Mobile,Germany,370
2025-05-09,Email,Mobile,UK,263
2025-05-09,Direct,Desktop,India,59
2025-05-09,Partner,Mobile,USA,287
2025-05-10,Organic,Mobile,Germany,843
2025-05-10,Google,Desktop,Australia,508
2025-05-10,LinkedIn,Desktop,Germany,204
2025-05-10,Facebook,Mobile,Germany,436
2025-05-10,Referral,Mobile,Australia,429
2025-05-10,Email,Desktop,India,65
2025-05-10,Direct,Mobile,Germany,355
2025-05-10,Partner,Desktop,Australia,135
2025-05-11,Organic,Mobile,Germany,738
2025-05-11,Google,Tablet,USA,596
2025-05-11,LinkedIn,Desktop,India,133
2025-05-11,Facebook,Desktop,India,532
2025-05-11,Referral,Desktop,USA,50
2025-05-11,Email,Mobile,Germany,55
2025-05-11,Direct,Desktop,USA,336
2025-05-11,Partner,Mobile,UK,55
2025-05-12,Organic,Desktop,Australia,918
2025-05-12,Google,Desktop,India,566
2025-05-12,LinkedIn,Desktop,USA,272
2025-05-12,Facebook,Desktop,UK,470
2025-05-12,Referral,Desktop,UK,498
2025-05-12,Email,Desktop,USA,175
2025-05-12,Direct,Desktop,Germany,380
2025-05-12,Partner,Mobile,USA,50
2025-05-13,Organic,Desktop,UK,1129
2025-05-13,Google,Desktop,Australia,529
2025-05-13,LinkedIn,Desktop,Australia,237
2025-05-13,Facebook,Mobile,Australia,236
2025-05-13,Referral,Mobile,India,50
2025-05-13,Email,Mobile,India,348
2025-05-13,Direct,Mobile,UK,363
2025-05-13,Partner,Desktop,India,50
2025-05-14,Organic,Mobile,Germany,660
2025-05-14,Google,Desktop,USA,771
2025-05-14,LinkedIn,Desktop,Germany,403
2025-05-14,Facebook,Desktop,USA,606
2025-05-14,Referral,Mobile,Germany,152
2025-05-14,Email,Desktop,India,191
2025-05-14,Direct,Desktop,UK,117
2025-05-14,Partner,Desktop,Germany,241
2025-05-15,Organic,Desktop,Germany,707
2025-05-15,Google,Desktop,USA,649
2025-05-15,LinkedIn,Desktop,UK,414
2025-05-15,Facebook,Desktop,USA,382
2025-05-15,Referral,Desktop,USA,438
2025-05-15,Email,Tablet,Germany,50
2025-05-15,Direct,Mobile,USA,50
2025-05-15,Partner,Desktop,India,123
2025-05-16,Organic,Desktop,USA,920
2025-05-16,Google,Desktop,UK,720
2025-05-16,LinkedIn,Mobile,Germany,212
2025-05-16,Facebook,Mobile,USA,660
2025-05-16,Referral,Mobile,India,546
2025-05-16,Email,Desktop,Australia,50
2025-05-16,Direct,Tablet,Germany,65
2025-05-16,Partner,Mobile,UK,50
2025-05-17,Organic,Mobile,Germany,1073
2025-05-17,Google,Desktop,Germany,735
2025-05-17,LinkedIn,Desktop,Germany,233
2025-05-17,Facebook,Tablet,India,384
2025-05-17,Referral,Desktop,UK,50
2025-05-17,Email,Tablet,Australia,197
2025-05-17,Direct,Desktop,Germany,188
2025-05-17,Partner,Desktop,UK,147
2025-05-18,Organic,Mobile,UK,721
2025-05-18,Google,Tablet,India,634
2025-05-18,LinkedIn,Tablet,Australia,282
2025-05-18,Facebook,Desktop,UK,518
2025-05-18,Referral,Desktop,India,354
2025-05-18,Email,Mobile,Germany,69
2025-05-18,Direct,Mobile,Germany,410
2025-05-18,Partner,Mobile,India,89
2025-05-19,Organic,Tablet,Australia,1261
2025-05-19,Google,Mobile,UK,733
2025-05-19,LinkedIn,Desktop,Germany,50
2025-05-19,Facebook,Desktop,India,388
2025-05-19,Referral,Desktop,Australia,483
2025-05-19,Email,Mobile,UK,50
2025-05-19,Direct,Desktop,Germany,255
2025-05-19,Partner,Mobile,India,207
2025-05-20,Organic,Desktop,India,1161
2025-05-20,Google,Desktop,USA,650
2025-05-20,LinkedIn,Mobile,USA,208
2025-05-20,Facebook,Mobile,UK,326
2025-05-20,Referral,Desktop,India,50
2025-05-20,Email,Mobile,Germany,291
2025-05-20,Direct,Desktop,Australia,98
2025-05-20,Partner,Mobile,USA,64
2025-05-21,Organic,Desktop,UK,977
2025-05-21,Google,Mobile,UK,522
2025-05-21,LinkedIn,Mobile,USA,54
2025-05-21,Facebook,Desktop,Germany,548
2025-05-21,Referral,Mobile,UK,50
2025-05-21,Email,Desktop,USA,267
2025-05-21,Direct,Mobile,UK,218
2025-05-21,Partner,Mobile,Germany,112
2025-05-22,Organic,Mobile,India,764
2025-05-22,Google,Desktop,USA,537
2025-05-22,LinkedIn,Desktop,USA,133
2025-05-22,Facebook,Desktop,Australia,271
2025-05-22,Referral,Desktop,Germany,276
2025-05-22,Email,Desktop,Australia,50
2025-05-22,Direct,Desktop,India,365
2025-05-22,Partner,Desktop,UK,215
2025-05-23,Organic,Desktop,USA,822
2025-05-23,Google,Mobile,Australia,392
2025-05-23,LinkedIn,Desktop,India,223
2025-05-23,Facebook,Desktop,Australia,661
2025-05-23,Referral,Desktop,Australia,176
2025-05-23,Email,Mobile,USA,50
2025-05-23,Direct,Mobile,Australia,148
2025-05-23,Partner,Desktop,Australia,231
2025-05-24,Organic,Mobile,Australia,874
2025-05-24,Google,Mobile,USA,925
2025-05-24,LinkedIn,Mobile,USA,50
2025-05-24,Facebook,Mobile,India,475
2025-05-24,Referral,Mobile,USA,296
2025-05-24,Email,Tablet,India,407
2025-05-24,Direct,Desktop,Germany,64
2025-05-24,Partner,Mobile,Australia,50
2025-05-25,Organic,Mobile,Germany,1039
2025-05-25,Google,Desktop,USA,701
2025-05-25,LinkedIn,Desktop,Germany,103
2025-05-25,Facebook,Desktop,India,386
2025-05-25,Referral,Mobile,Australia,371
2025-05-25,Email,Desktop,UK,230
2025-05-25,Direct,Mobile,Australia,191
2025-05-25,Partner,Mobile,India,145
2025-05-26,Organic,Mobile,India,1019
2025-05-26,Google,Desktop,Germany,296
2025-05-26,LinkedIn,Desktop,Germany,285
2025-05-26,Facebook,Desktop,Germany,468
2025-05-26,Referral,Mobile,Germany,200
2025-05-26,Email,Mobile,Germany,223
2025-05-26,Direct,Mobile,Germany,208
2025-05-26,Partner,Desktop,Australia,131
2025-05-27,Organic,Desktop,UK,985
2025-05-27,Google,Desktop,India,820
2025-05-27,LinkedIn,Desktop,India,197
2025-05-27,Facebook,Desktop,India,630
2025-05-27,Referral,Desktop,India,72
2025-05-27,Email,Mobile,Australia,50
2025-05-27,Direct,Desktop,UK,424
2025-05-27,Partner,Mobile,Germany,300
2025-05-28,Organic,Desktop,Germany,878
2025-05-28,Google,Mobile,Australia,531
2025-05-28,LinkedIn,Tablet,USA,391
2025-05-28,Facebook,Desktop,Australia,800
2025-05-28,Referral,Desktop,Germany,306
2025-05-28,Email,Desktop,India,205
2025-05-28,Direct,Desktop,UK,397
2025-05-28,Partner,Desktop,India,174
2025-05-29,Organic,Desktop,Australia,867
2025-05-29,Google,Mobile,UK,404
2025-05-29,LinkedIn,Desktop,Australia,242
2025-05-29,Facebook,Mobile,UK,364
2025-05-29,Referral,Desktop,Germany,316
2025-05-29,Email,Tablet,UK,50
2025-05-29,Direct,Desktop,USA,50
2025-05-29,Partner,Desktop,USA,268
2025-05-30,Organic,Mobile,Germany,985
2025-05-30,Google,Mobile,USA,605
2025-05-30,LinkedIn,Mobile,India,211
2025-05-30,Facebook,Mobile,USA,426
2025-05-30,Referral,Tablet,India,274
2025-05-30,Email,Desktop,UK,50
2025-05-30,Direct,Desktop,USA,528
2025-05-30,Partner,Mobile,Germany,116
2025-05-31,Organic,Desktop,USA,1017
2025-05-31,Google,Desktop,UK,533
2025-05-31,LinkedIn,Desktop,USA,236
2025-05-31,Facebook,Desktop,USA,646
2025-05-31,Referral,Desktop,Australia,170
2025-05-31,Email,Tablet,India,267
2025-05-31,Direct,Desktop,Germany,621
2025-05-31,Partner,Tablet,Germany,50
2025-06-01,Organic,Mobile,India,946
2025-06-01,Google,Mobile,Germany,446
2025-06-01,LinkedIn,Desktop,UK,284
2025-06-01,Facebook,Mobile,India,762
2025-06-01,Referral,Mobile,Germany,241
2025-06-01,Email,Mobile,UK,213
2025-06-01,Direct,Desktop,India,90
2025-06-01,Partner,Mobile,Germany,50
2025-06-02,Organic,Mobile,India,723
2025-06-02,Google,Mobile,India,721
2025-06-02,LinkedIn,Desktop,Australia,283
2025-06-02,Facebook,Mobile,Australia,842
2025-06-02,Referral,Desktop,India,363
2025-06-02,Email,Mobile,Germany,171
2025-06-02,Direct,Desktop,India,242
2025-06-02,Partner,Mobile,Australia,50
2025-06-03,Organic,Desktop,UK,1004
2025-06-03,Google,Mobile,India,493
2025-06-03,LinkedIn,Mobile,India,179
2025-06-03,Facebook,Mobile,Germany,595
2025-06-03,Referral,Mobile,India,187
2025-06-03,Email,Mobile,Germany,50
2025-06-03,Direct,Desktop,Australia,338
2025-06-03,Partner,Tablet,UK,214
2025-06-04,Organic,Desktop,India,776
2025-06-04,Google,Desktop,Germany,773
2025-06-04,LinkedIn,Mobile,UK,146
2025-06-04,Facebook,Desktop,USA,417
2025-06-04,Referral,Mobile,India,347
2025-06-04,Email,Desktop,USA,352
2025-06-04,Direct,Desktop,Germany,50
2025-06-04,Partner,Desktop,USA,170
2025-06-05,Organic,Mobile,Australia,746
2025-06-05,Google,Mobile,India,837
2025-06-05,LinkedIn,Desktop,UK,202
2025-06-05,Facebook,Desktop,Germany,466
2025-06-05,Referral,Mobile,India,389
2025-06-05,Email,Desktop,UK,208
2025-06-05,Direct,Mobile,Australia,252
2025-06-05,Partner,Mobile,India,118
2025-06-06,Organic,Mobile,India,1215
2025-06-06,Google,Desktop,UK,774
2025-06-06,LinkedIn,Desktop,Australia,161
2025-06-06,Facebook,Mobile,UK,564
2025-06-06,Referral,Tablet,USA,401
2025-06-06,Email,Desktop,Germany,50
2025-06-06,Direct,Desktop,UK,175
2025-06-06,Partner,Desktop,India,50
2025-06-07,Organic,Desktop,USA,809
2025-06-07,Google,Mobile,USA,346
2025-06-07,LinkedIn,Desktop,UK,490
2025-06-07,Facebook,Desktop,Australia,524
2025-06-07,Referral,Mobile,India,492
2025-06-07,Email,Desktop,UK,116
2025-06-07,Direct,Desktop,Germany,216
2025-06-07,Partner,Mobile,USA,277
2025-06-08,Organic,Mobile,USA,934
2025-06-08,Google,Mobile,Australia,473
2025-06-08,LinkedIn,Mobile,Germany,376
2025-06-08,Facebook,Tablet,India,569
2025-06-08,Referral,Desktop,UK,141
2025-06-08,Email,Desktop,Australia,79
2025-06-08,Direct,Desktop,USA,392
2025-06-08,Partner,Desktop,India,116
2025-06-09,Organic,Mobile,UK,1022
2025-06-09,Google,Mobile,UK,778
2025-06-09,LinkedIn,Desktop,UK,306
2025-06-09,Facebook,Mobile,USA,181
2025-06-09,Referral,Mobile,Australia,159
2025-06-09,Email,Mobile,India,50
2025-06-09,Direct,Desktop,UK,432
2025-06-09,Partner,Desktop,USA,50
2025-06-10,Organic,Desktop,Germany,694
2025-06-10,Google,Mobile,USA,751
2025-06-10,LinkedIn,Desktop,USA,456
2025-06-10,Facebook,Mobile,UK,536
2025-06-10,Referral,Desktop,Australia,309
2025-06-10,Email,Mobile,USA,72
2025-06-10,Direct,Mobile,UK,507
2025-06-10,Partner,Desktop,Australia,131
2025-06-11,Organic,Desktop,India,900
2025-06-11,Google,Desktop,USA,585
2025-06-11,LinkedIn,Desktop,Australia,159
2025-06-11,Facebook,Desktop,India,285
2025-06-11,Referral,Mobile,Australia,467
2025-06-11,Email,Desktop,India,288
2025-06-11,Direct,Desktop,USA,198
2025-06-11,Partner,Desktop,India,541
2025-06-12,Organic,Mobile,UK,1054
2025-06-12,Google,Mobile,Australia,647
2025-06-12,LinkedIn,Desktop,Australia,50
2025-06-12,Facebook,Tablet,USA,427
2025-06-12,Referral,Mobile,Germany,104
2025-06-12,Email,Desktop,USA,275
2025-06-12,Direct,Desktop,Germany,119
2025-06-12,Partner,Mobile,India,70
2025-06-13,Organic,Mobile,USA,570
2025-06-13,Google,Mobile,Germany,662
2025-06-13,LinkedIn,Mobile,Australia,324
2025-06-13,Facebook,Desktop,India,508
2025-06-13,Referral,Mobile,USA,85
2025-06-13,Email,Mobile,USA,213
2025-06-13,Direct,Desktop,USA,58
2025-06-13,Partner,Desktop,UK,269
2025-06-14,Organic,Mobile,Australia,828
2025-06-14,Google,Desktop,Germany,570
2025-06-14,LinkedIn,Desktop,Germany,209
2025-06-14,Facebook,Mobile,USA,441
2025-06-14,Referral,Desktop,UK,343
2025-06-14,Email,Tablet,India,86
2025-06-14,Direct,Desktop,USA,335
2025-06-14,Partner,Mobile,India,166
2025-06-15,Organic,Desktop,India,526
2025-06-15,Google,Desktop,Australia,790
2025-06-15,LinkedIn,Desktop,India,385
2025-06-15,Facebook,Desktop,UK,244
2025-06-15,Referral,Desktop,USA,227
2025-06-15,Email,Mobile,UK,182
2025-06-15,Direct,Desktop,UK,362
2025-06-15,Partner,Mobile,USA,75
2025-06-16,Organic,Desktop,Germany,758
2025-06-16,Google,Desktop,Germany,373
2025-06-16,LinkedIn,Desktop,Australia,50
2025-06-16,Facebook,Desktop,USA,760
2025-06-16,Referral,Mobile,Germany,167
2025-06-16,Email,Desktop,USA,221
2025-06-16,Direct,Desktop,Australia,196
2025-06-16,Partner,Mobile,Australia,50
2025-06-17,Organic,Desktop,Germany,1135
2025-06-17,Google,Mobile,USA,534
2025-06-17,LinkedIn,Mobile,Germany,342
2025-06-17,Facebook,Desktop,India,589
2025-06-17,Referral,Mobile,UK,229
2025-06-17,Email,Desktop,Germany,173
2025-06-17,Direct,Desktop,USA,235
2025-06-17,Partner,Desktop,Australia,339
2025-06-18,Organic,Desktop,UK,877
2025-06-18,Google,Mobile,USA,698
2025-06-18,LinkedIn,Mobile,Germany,111
2025-06-18,Facebook,Mobile,USA,466
2025-06-18,Referral,Desktop,USA,260
2025-06-18,Email,Desktop,India,65
2025-06-18,Direct,Desktop,Australia,241
2025-06-18,Partner,Mobile,Germany,383
2025-06-19,Organic,Mobile,India,990
2025-06-19,Google,Desktop,Australia,596
2025-06-19,LinkedIn,Mobile,India,309
2025-06-19,Facebook,Mobile,India,535
2025-06-19,Referral,Desktop,Australia,134
2025-06-19,Email,Desktop,UK,123
2025-06-19,Direct,Desktop,UK,138
2025-06-19,Partner,Desktop,Australia,318
2025-06-20,Organic,Desktop,India,982
