date,channel,spend
2025-11-16,Direct,302.6
2025-11-16,Partner,47.56
2025-11-17,Organic,1290.65
2025-11-17,Google,1323.47
2025-11-17,LinkedIn,392.94
2025-11-17,Facebook,379.21
2025-11-17,Referral,208.82
2025-11-17,Email,188.44
2025-11-17,Direct,38.74
2025-11-17,Partner,234.13
2025-11-18,Organic,680.61
2025-11-18,Google,912.39
2025-11-18,LinkedIn,59.08
2025-11-18,Facebook,232.59
2025-11-18,Referral,93.08
2025-11-18,Email,341.47
2025-11-18,Direct,357.23
2025-11-18,Partner,151.15
2025-11-19,Organic,612.79
2025-11-19,Google,668.63
2025-11-19,LinkedIn,37.7
2025-11-19,Facebook,73.87
2025-11-19,Referral,231.27
2025-11-19,Email,456.51
2025-11-19,Direct,46.27
2025-11-19,Partner,35.02
2025-11-20,Organic,600.83
2025-11-20,Google,1080.59
2025-11-20,LinkedIn,9.3
2025-11-20,Facebook,545.92
2025-11-20,Referral,29.05
2025-11-20,Email,214.6
2025-11-20,Direct,101.99
2025-11-20,Partner,77.15
2025-11-21,Organic,347.71
2025-11-21,Google,468.58
2025-11-21,LinkedIn,50.05
2025-11-21,Facebook,445.67
2025-11-21,Referral,256.29
2025-11-21,Email,24.7
2025-11-21,Direct,18.29
2025-11-21,Partner,126.58
2025-11-22,Organic,1293.61
2025-11-22,Google,507.01
2025-11-22,LinkedIn,580.38
2025-11-22,Facebook,551.42
2025-11-22,Referral,278.27
2025-11-22,Email,81.55
2025-11-22,Direct,32.54
2025-11-22,Partner,46.53
2025-11-23,Organic,755.0
2025-11-23,Google,703.0
2025-11-23,LinkedIn,7.87
2025-11-23,Facebook,701.55
2025-11-23,Referral,110.98
2025-11-23,Email,248.16
2025-11-23,Direct,444.47
2025-11-23,Partner,137.82
2025-11-24,Organic,941.22
2025-11-24,Google,688.35
2025-11-24,LinkedIn,34.53
2025-11-24,Facebook,172.48
2025-11-24,Referral,109.83
2025-11-24,Email,132.98
2025-11-24,Direct,512.13
2025-11-24,Partner,21.2
2025-11-25,Organic,824.6
2025-11-25,Google,524.67
2025-11-25,LinkedIn,270.91
2025-11-25,Facebook,931.37
2025-11-25,Referral,291.89
2025-11-25,Email,41.79
2025-11-25,Direct,107.49
2025-11-25,Partner,18.26
2025-11-26,Organic,510.45
2025-11-26,Google,718.15
2025-11-26,LinkedIn,88.33
2025-11-26,Facebook,402.94
2025-11-26,Referral,14.03
2025-11-26,Email,185.43
2025-11-26,Direct,14.49
2025-11-26,Partner,317.09
2025-11-27,Organic,248.8
2025-11-27,Google,288.86
2025-11-27,LinkedIn,378.54
2025-11-27,Facebook,129.85
2025-11-27,Referral,208.0
2025-11-27,Email,97.85
2025-11-27,Direct,868.18
2025-11-27,Partner,88.55
2025-11-28,Organic,266.19
2025-11-28,Google,240.62
2025-11-28,LinkedIn,130.95
2025-11-28,Facebook,569.85
2025-11-28,Referral,215.16
2025-11-28,Email,68.86
2025-11-28,Direct,287.89
2025-11-28,Partner,73.36
2025-11-29,Organic,1388.04
2025-11-29,Google,226.34
2025-11-29,LinkedIn,457.54
2025-11-29,Facebook,316.05
2025-11-29,Referral,137.36
2025-11-29,Email,126.3
2025-11-29,Direct,103.81
2025-11-29,Partner,213.97
2025-11-30,Organic,480.44
2025-11-30,Google,349.77
2025-11-30,LinkedIn,43.18
2025-11-30,Facebook,489.82
2025-11-30,Referral,162.87
2025-11-30,Email,355.66
2025-11-30,Direct,32.52
2025-11-30,Partner,145.3
2025-12-01,Organic,1034.87
2025-12-01,Google,189.11
2025-12-01,LinkedIn,372.99
2025-12-01,Facebook,27.53
2025-12-01,Referral,118.01
2025-12-01,Email,489.45
2025-12-01,Direct,221.05
2025-12-01,Partner,58.99
2025-12-02,Organic,426.28
2025-12-02,Google,599.18
2025-12-02,LinkedIn,95.03
2025-12-02,Facebook,234.41
2025-12-02,Referral,432.3
2025-12-02,Email,39.8
2025-12-02,Direct,103.09
2025-12-02,Partner,52.19
2025-12-03,Organic,492.09
2025-12-03,Google,183.5
2025-12-03,LinkedIn,37.69
2025-12-03,Facebook,329.48
2025-12-03,Referral,48.19
2025-12-03,Email,22.24
2025-12-03,Direct,280.82
2025-12-03,Partner,422.33
2025-12-04,Organic,749.39
2025-12-04,Google,672.65
2025-12-04,LinkedIn,616.39
2025-12-04,Facebook,322.97
2025-12-04,Referral,422.68
2025-12-04,Email,366.18
2025-12-04,Direct,24.38
2025-12-04,Partner,29.41
2025-12-05,Organic,1436.28
2025-12-05,Google,145.31
2025-12-05,LinkedIn,64.42
2025-12-05,Facebook,446.01
2025-12-05,Referral,72.82
2025-12-05,Email,22.47
2025-12-05,Direct,251.28
2025-12-05,Partner,41.75
2025-12-06,Organic,682.55
2025-12-06,Google,731.91
2025-12-06,LinkedIn,99.86
2025-12-06,Facebook,549.78
2025-12-06,Referral,202.04
2025-12-06,Email,28.04
2025-12-06,Direct,18.43
2025-12-06,Partner,314.81
2025-12-07,Organic,417.7
2025-12-07,Google,272.76
2025-12-07,LinkedIn,425.04
2025-12-07,Facebook,207.76
2025-12-07,Referral,445.57
2025-12-07,Email,62.82
2025-12-07,Direct,66.89
2025-12-07,Partner,219.73
2025-12-08,Organic,173.19
2025-12-08,Google,478.52
2025-12-08,LinkedIn,41.98
2025-12-08,Facebook,293.08
2025-12-08,Referral,11.41
2025-12-08,Email,331.32
2025-12-08,Direct,178.95
2025-12-08,Partner,69.54
2025-12-09,Organic,1406.83
2025-12-09,Google,416.6
2025-12-09,LinkedIn,79.71
2025-12-09,Facebook,319.19
2025-12-09,Referral,713.16
2025-12-09,Email,474.22
2025-12-09,Direct,126.78
2025-12-09,Partner,98.86
2025-12-10,Organic,1161.65
2025-12-10,Google,192.75
2025-12-10,LinkedIn,88.72
2025-12-10,Facebook,247.7
2025-12-10,Referral,176.58
2025-12-10,Email,433.98
2025-12-10,Direct,113.6
2025-12-10,Partner,200.32
2025-12-11,Organic,791.56
2025-12-11,Google,262.87
2025-12-11,LinkedIn,83.2
2025-12-11,Facebook,529.03
2025-12-11,Referral,374.57
2025-12-11,Email,73.64
2025-12-11,Direct,124.41
2025-12-11,Partner,53.66
2025-12-12,Organic,767.95
2025-12-12,Google,54.5
2025-12-12,LinkedIn,449.36
2025-12-12,Facebook,923.76
2025-12-12,Referral,101.02
2025-12-12,Email,74.57
2025-12-12,Direct,67.29
2025-12-12,Partner,34.04
2025-12-13,Organic,783.58
2025-12-13,Google,829.66
2025-12-13,LinkedIn,40.66
2025-12-13,Facebook,67.81
2025-12-13,Referral,115.39
2025-12-13,Email,486.55
2025-12-13,Direct,243.81
2025-12-13,Partner,62.95
2025-12-14,Organic,249.27
2025-12-14,Google,775.35
2025-12-14,LinkedIn,138.39
2025-12-14,Facebook,233.89
2025-12-14,Referral,47.79
2025-12-14,Email,51.47
2025-12-14,Direct,107.62
2025-12-14,Partner,275.28
2025-12-15,Organic,835.42
2025-12-15,Google,999.0
2025-12-15,LinkedIn,126.11
2025-12-15,Facebook,524.13
2025-12-15,Referral,71.26
2025-12-15,Email,66.02
2025-12-15,Direct,87.54
2025-12-15,Partner,109.48
2025-12-16,Organic,365.84
2025-12-16,Google,882.45
2025-12-16,LinkedIn,148.56
2025-12-16,Facebook,462.29
2025-12-16,Referral,89.29
2025-12-16,Email,282.31
2025-12-16,Direct,264.3
2025-12-16,Partner,213.6
2025-12-17,Organic,786.91
2025-12-17,Google,897.91
2025-12-17,LinkedIn,29.54
2025-12-17,Facebook,952.85
2025-12-17,Referral,92.48
2025-12-17,Email,107.63
2025-12-17,Direct,210.77
2025-12-17,Partner,288.32
2025-12-18,Organic,1338.0
2025-12-18,Google,240.85
2025-12-18,LinkedIn,106.57
2025-12-18,Facebook,154.89
2025-12-18,Referral,628.55
2025-12-18,Email,28.95
2025-12-18,Direct,331.3
2025-12-18,Partner,180.27
2025-12-19,Organic,637.21
2025-12-19,Google,463.23
2025-12-19,LinkedIn,19.96
2025-12-19,Facebook,101.21
2025-12-19,Referral,177.13
2025-12-19,Email,59.13
2025-12-19,Direct,289.62
2025-12-19,Partner,37.63
2025-12-20,Organic,672.84
2025-12-20,Google,594.95
2025-12-20,LinkedIn,483.43
2025-12-20,Facebook,198.96
2025-12-20,Referral,194.82
2025-12-20,Email,73.66
2025-12-20,Direct,332.99
2025-12-20,Partner,161.42
2025-12-21,Organic,969.89
2025-12-21,Google,784.35
2025-12-21,LinkedIn,181.68
2025-12-21,Facebook,339.55
2025-12-21,Referral,327.89
2025-12-21,Email,140.0
2025-12-21,Direct,510.41
2025-12-21,Partner,145.55
2025-12-22,Organic,382.5
2025-12-22,Google,380.98
2025-12-22,LinkedIn,53.13
2025-12-22,Facebook,86.92
2025-12-22,Referral,134.29
2025-12-22,Email,154.15
2025-12-22,Direct,213.72
2025-12-22,Partner,174.17
2025-12-23,Organic,222.9
2025-12-23,Google,282.56
2025-12-23,LinkedIn,238.29
2025-12-23,Facebook,215.44
2025-12-23,Referral,507.42
2025-12-23,Email,79.32
2025-12-23,Direct,128.6
2025-12-23,Partner,442.66
2025-12-24,Organic,426.46
2025-12-24,Google,181.77
2025-12-24,LinkedIn,119.75
2025-12-24,Facebook,606.3
2025-12-24,Referral,466.41
2025-12-24,Email,23.18
2025-12-24,Direct,254.38
2025-12-24,Partner,46.34
2025-12-25,Organic,556.33
2025-12-25,Google,347.66
2025-12-25,LinkedIn,428.83
2025-12-25,Facebook,403.59
2025-12-25,Referral,184.76
2025-12-25,Email,116.38
2025-12-25,Direct,190.76
2025-12-25,Partner,46.64
2025-12-26,Organic,866.14
2025-12-26,Google,220.93
2025-12-26,LinkedIn,35.94
2025-12-26,Facebook,139.61
2025-12-26,Referral,404.55
2025-12-26,Email,183.29
2025-12-26,Direct,218.61
2025-12-26,Partner,110.03
2025-12-27,Organic,554.87
2025-12-27,Google,293.05
2025-12-27,LinkedIn,64.19
2025-12-27,Facebook,419.19
2025-12-27,Referral,52.95
2025-12-27,Email,224.3
2025-12-27,Direct,266.95
2025-12-27,Partner,211.05
2025-12-28,Organic,683.9
2025-12-28,Google,397.47
2025-12-28,LinkedIn,208.48
2025-12-28,Facebook,186.75
2025-12-28,Referral,261.43
2025-12-28,Email,216.13
2025-12-28,Direct,285.29
2025-12-28,Partner,43.31
2025-12-29,Organic,358.55
2025-12-29,Google,218.38
2025-12-29,LinkedIn,238.58
2025-12-29,Facebook,212.31
2025-12-29,Referral,317.96
2025-12-29,Email,127.12
2025-12-29,Direct,278.33
2025-12-29,Partner,127.19
2025-12-30,Organic,1507.35
2025-12-30,Google,765.61
2025-12-30,LinkedIn,499.96
2025-12-30,Facebook,570.61
2025-12-30,Referral,83.66
2025-12-30,Email,51.75
2025-12-30,Direct,78.95
2025-12-30,Partner,62.71
2025-12-31,Organic,1096.62
2025-12-31,Google,787.74
2025-12-31,LinkedIn,138.04
2025-12-31,Facebook,84.92
2025-12-31,Referral,153.72
2025-12-31,Email,59.76
2025-12-31,Direct,39.84
2025-12-31,Partner,150.57
